sale_id,user_id,sku,purchase_date,machine_id,machine_location
SAL-9D88A483,USR-2C033911,Fanta,2025-08-06,MACH-049,Tokyo
SAL-81F3C98F,USR-92C61C96,Water,2024-06-22,MACH-006,Fukuoka
SAL-68CE91EF,USR-EDA65DBE,Coca-Cola,2024-05-07,MACH-037,Kyoto
SAL-59F0182C,USR-2E685EF6,Coca-Cola,2026-02-01,MACH-046,Saitama
SAL-66FCF146,USR-0B70AFCD,Georgia Coffee,2026-02-28,MACH-044,Kyoto
SAL-C5331428,USR-DC9E84CE,Water,2024-07-12,MACH-028,Kanagawa
SAL-E9AC9D07,USR-1F42BD1F,Fanta,2024-04-16,MACH-043,Chiba
SAL-B6AE6F1A,USR-DBFE9226,Coca-Cola,2024-10-17,MACH-022,Hokkaido
SAL-E05D3318,USR-74E7957F,Coca-Cola,2025-09-07,MACH-048,Osaka
SAL-D3B674AC,USR-987132E0,Georgia Coffee,2025-12-10,MACH-041,Tokyo
SAL-0C38170F,USR-B478AEB3,Fanta,2025-01-07,MACH-004,Chiba
SAL-8AF3E9ED,USR-F5CEE960,Aquarius,2025-08-04,MACH-021,Fukuoka
SAL-2930B15B,USR-3B301F2E,Georgia Coffee,2024-12-23,MACH-011,Osaka
SAL-8EEE34FA,USR-23280381,Coca-Cola,2025-11-16,MACH-049,Tokyo
SAL-918A9C6D,USR-D706DC78,Georgia Coffee,2025-11-22,MACH-029,Fukuoka
SAL-99835A1B,USR-74B80D0B,Georgia Coffee,2025-02-11,MACH-028,Kanagawa
SAL-B653BE9D,USR-6E2AFC08,Water,2025-08-16,MACH-027,Saitama
SAL-056CFE4D,USR-7A6BB4B9,Georgia Coffee,2024-05-18,MACH-020,Fukuoka
SAL-D6FF4909,USR-2DE19692,Coca-Cola,2025-12-21,MACH-014,Aichi
SAL-E5409647,USR-00A95BB2,Fanta,2024-07-12,MACH-044,Kyoto
SAL-BE54A3BE,USR-BBDAC3E4,Georgia Coffee,2024-09-21,MACH-048,Osaka
SAL-5070DC74,USR-FEA4BAEA,Coca-Cola,2024-09-25,MACH-013,Fukuoka
SAL-4BA11D29,USR-ECE9FAE8,Georgia Coffee,2025-01-05,MACH-004,Chiba
SAL-0312F853,USR-925AA5AC,Georgia Coffee,2025-12-11,MACH-020,Fukuoka
SAL-649D37C6,USR-CBDAD041,Aquarius,2025-10-06,MACH-004,Chiba
SAL-EC9F92D0,USR-95497CBB,Georgia Coffee,2024-03-25,MACH-034,Kanagawa
SAL-5A81005E,USR-96D1626B,Water,2025-06-22,MACH-015,Tokyo
SAL-6D632E21,USR-1AF6B033,Georgia Coffee,2024-06-20,MACH-037,Kyoto
SAL-D988ED6B,USR-818A03F8,Georgia Coffee,2025-01-18,MACH-031,Tokyo
SAL-C152172F,USR-C8FD93C6,Coca-Cola,2024-11-19,MACH-046,Saitama
SAL-39567D65,USR-44BDA9AA,Coca-Cola,2024-08-15,MACH-037,Kyoto
SAL-5917FAE7,USR-FD035E60,Aquarius,2024-08-19,MACH-001,Hyogo
SAL-1BEA19BA,USR-EA7E1517,Water,2024-07-30,MACH-044,Kyoto
SAL-538A0D30,USR-1022282D,Coca-Cola,2024-03-29,MACH-003,Kyoto
SAL-6A8DFEF2,USR-FB256CF6,Georgia Coffee,2025-03-21,MACH-011,Osaka
SAL-3EED9863,USR-54932096,Aquarius,2025-03-17,MACH-010,Hokkaido
SAL-A9A7CD32,USR-9D57176B,Georgia Coffee,2025-12-04,MACH-043,Chiba
SAL-9DDA3DFC,USR-944A90B6,Georgia Coffee,2024-08-03,MACH-020,Fukuoka
SAL-813CCF33,USR-12060EB6,Coca-Cola,2025-04-29,MACH-010,Hokkaido
SAL-DB1989D8,USR-ED2C34E7,Georgia Coffee,2024-08-07,MACH-047,Tokyo
SAL-3C77C4E4,USR-B199C545,Water,2025-05-03,MACH-032,Aichi
SAL-DC4CE07C,USR-23327163,Georgia Coffee,2025-12-13,MACH-027,Saitama
SAL-710B6153,USR-952FF497,Georgia Coffee,2024-09-11,MACH-029,Fukuoka
SAL-5D136E23,USR-FE7695F6,Georgia Coffee,2024-04-18,MACH-005,Saitama
SAL-D42C4860,USR-A1A63B62,Georgia Coffee,2025-03-19,MACH-046,Saitama
SAL-5F1C1918,USR-24108AEF,Georgia Coffee,2025-02-25,MACH-015,Tokyo
SAL-246A3927,USR-D676BC80,Aquarius,2025-08-24,MACH-047,Tokyo
SAL-A8A07577,USR-148A8810,Georgia Coffee,2026-02-16,MACH-029,Fukuoka
SAL-BA5E8033,USR-F1DF2170,Water,2024-09-27,MACH-007,Fukuoka
SAL-4E8B61D7,USR-8520327C,Fanta,2024-05-13,MACH-044,Kyoto
SAL-A7CB99B0,USR-9617D360,Water,2025-09-21,MACH-023,Saitama
SAL-15EF4B8D,USR-8520327C,Georgia Coffee,2025-11-23,MACH-007,Fukuoka
SAL-96A2D247,USR-E61B3192,Coca-Cola,2025-06-27,MACH-035,Osaka
SAL-D9ABA8E2,USR-ED2C34E7,Water,2025-07-13,MACH-022,Hokkaido
SAL-8A42B645,USR-FC9CFB21,Coca-Cola,2024-05-30,MACH-024,Tokyo
SAL-207ADCDF,USR-A8B517F3,Fanta,2024-07-01,MACH-034,Kanagawa
SAL-90AF9A89,USR-B9B8521F,Georgia Coffee,2024-07-21,MACH-016,Aichi
SAL-1357903C,USR-CEFA08DB,Water,2025-08-13,MACH-018,Chiba
SAL-A6605907,USR-5B6E739B,Coca-Cola,2025-06-18,MACH-005,Saitama
SAL-96EEB364,USR-DB2411D5,Fanta,2024-05-20,MACH-023,Saitama
SAL-96BDB9C6,USR-C0550C06,Georgia Coffee,2024-06-17,MACH-001,Hyogo
SAL-1BD13963,USR-68AB3DF3,Coca-Cola,2024-03-20,MACH-017,Hokkaido
SAL-36C834A6,USR-2DE19692,Georgia Coffee,2024-05-11,MACH-037,Kyoto
SAL-A3C41683,USR-74213996,Fanta,2025-05-19,MACH-042,Tokyo
SAL-F0ABB46F,USR-A05A0812,Water,2025-08-11,MACH-022,Hokkaido
SAL-C6BEA7FE,USR-DB40BDB5,Georgia Coffee,2024-04-26,MACH-013,Fukuoka
SAL-76957E9D,USR-4337024D,Fanta,2025-09-06,MACH-027,Saitama
SAL-25CDC79C,USR-3B301F2E,Georgia Coffee,2025-01-04,MACH-028,Kanagawa
SAL-D7E13782,USR-917AFBFD,Water,2024-05-24,MACH-004,Chiba
SAL-2A67785A,USR-D7289597,Georgia Coffee,2025-06-14,MACH-041,Tokyo
SAL-31912E42,USR-E4529808,Coca-Cola,2025-06-26,MACH-033,Tokyo
SAL-30641C0F,USR-BDA92546,Water,2025-12-25,MACH-028,Kanagawa
SAL-C35EDE4B,USR-EEF1C3C3,Fanta,2024-06-22,MACH-047,Tokyo
SAL-80FA809D,USR-D382ABAD,Aquarius,2025-06-27,MACH-001,Hyogo
SAL-E9C3DFEB,USR-EBD896B1,Water,2025-04-08,MACH-044,Kyoto
SAL-23F0608C,USR-005378CF,Fanta,2025-04-21,MACH-046,Saitama
SAL-4EF2FCC3,USR-2DFA449C,Coca-Cola,2024-08-08,MACH-040,Aichi
SAL-ECCE1B25,USR-11E1C4DE,Georgia Coffee,2025-10-24,MACH-011,Osaka
SAL-4DC538B9,USR-9CBD7FA7,Aquarius,2024-07-16,MACH-004,Chiba
SAL-EBADD95E,USR-917AFBFD,Water,2024-10-24,MACH-019,Chiba
SAL-9C215582,USR-C6F61FED,Water,2024-11-13,MACH-046,Saitama
SAL-34BF32FB,USR-62ADA4A2,Georgia Coffee,2025-05-22,MACH-015,Tokyo
SAL-8F9B0CF3,USR-2C033911,Aquarius,2025-10-28,MACH-033,Tokyo
SAL-23F73D92,USR-E61B3192,Water,2025-07-28,MACH-008,Osaka
SAL-0845B889,USR-A7B6D368,Coca-Cola,2024-09-23,MACH-008,Osaka
SAL-19D837BC,USR-74213996,Georgia Coffee,2025-08-16,MACH-035,Osaka
SAL-D98FDAC9,USR-E149363D,Water,2025-10-26,MACH-005,Saitama
SAL-DF2B09B7,USR-A19DC31D,Fanta,2025-07-30,MACH-019,Chiba
SAL-ECAB02E5,USR-15C48C96,Fanta,2024-12-14,MACH-029,Fukuoka
SAL-C7E3E027,USR-C265538A,Georgia Coffee,2026-02-15,MACH-034,Kanagawa
SAL-4005DA1E,USR-27E7ECCC,Water,2025-02-03,MACH-044,Kyoto
SAL-C174AF68,USR-86EF74E8,Coca-Cola,2025-11-13,MACH-034,Kanagawa
SAL-BAB7C27E,USR-74E7957F,Georgia Coffee,2024-10-08,MACH-014,Aichi
SAL-5B7AB91C,USR-15B036A8,Water,2025-07-17,MACH-010,Hokkaido
SAL-99221287,USR-8BFF6238,Water,2025-09-18,MACH-034,Kanagawa
SAL-88C953E1,USR-BFA06269,Coca-Cola,2024-10-17,MACH-040,Aichi
SAL-58DF28A5,USR-6BF524A6,Georgia Coffee,2025-06-12,MACH-021,Fukuoka
SAL-B95AA6F3,USR-CCA59BE6,Georgia Coffee,2024-09-25,MACH-034,Kanagawa
SAL-00B33E4F,USR-405EDD98,Georgia Coffee,2025-01-21,MACH-019,Chiba
SAL-215A5E0C,USR-A515DAC8,Georgia Coffee,2025-02-07,MACH-045,Tokyo
SAL-71F223A7,USR-DB40BDB5,Georgia Coffee,2025-02-24,MACH-008,Osaka
SAL-5A92F416,USR-368F45FE,Georgia Coffee,2025-11-25,MACH-003,Kyoto
SAL-86468B0A,USR-DC9E84CE,Coca-Cola,2024-08-09,MACH-047,Tokyo
SAL-75C9282C,USR-2F96E890,Coca-Cola,2025-11-19,MACH-008,Osaka
SAL-8309E43F,USR-DF6CF97D,Water,2024-03-13,MACH-045,Tokyo
SAL-4C3DAA1C,USR-2F362EC0,Water,2025-06-27,MACH-036,Kyoto
SAL-D64ECB69,USR-5EA37D63,Georgia Coffee,2025-05-05,MACH-032,Aichi
SAL-8EC823B8,USR-6A8B12E5,Fanta,2024-09-25,MACH-045,Tokyo
SAL-DE1DD6E3,USR-5C0226C5,Water,2024-03-01,MACH-018,Chiba
SAL-3DA4ADBD,USR-AC4BCC07,Georgia Coffee,2025-01-15,MACH-049,Tokyo
SAL-C03E9B57,USR-996747D1,Georgia Coffee,2025-11-12,MACH-019,Chiba
SAL-838CD4A6,USR-A289D170,Georgia Coffee,2025-03-14,MACH-015,Tokyo
SAL-CF86C17F,USR-68AB3DF3,Coca-Cola,2024-09-29,MACH-011,Osaka
SAL-54D30E97,USR-0C3B02F1,Georgia Coffee,2026-02-03,MACH-037,Kyoto
SAL-7192779C,USR-9F0F64F1,Coca-Cola,2025-06-05,MACH-010,Hokkaido
SAL-C2C5225C,USR-2641D689,Fanta,2025-10-05,MACH-031,Tokyo
SAL-F13A0C27,USR-B7E99843,Fanta,2024-08-15,MACH-011,Osaka
SAL-7C2570AA,USR-944A90B6,Coca-Cola,2025-01-17,MACH-005,Saitama
SAL-A19FC14B,USR-F12444C3,Coca-Cola,2025-12-13,MACH-016,Aichi
SAL-D67DCC60,USR-F2491EFD,Georgia Coffee,2024-04-17,MACH-004,Chiba
SAL-B91C2147,USR-267DAB8F,Coca-Cola,2024-07-26,MACH-023,Saitama
SAL-6146A692,USR-A17C3B0E,Georgia Coffee,2025-01-14,MACH-048,Osaka
SAL-2D519AA6,USR-50D7DCE4,Georgia Coffee,2025-11-06,MACH-032,Aichi
SAL-CA31312C,USR-CCA59BE6,Georgia Coffee,2025-10-11,MACH-044,Kyoto
SAL-284A0B68,USR-E583B827,Georgia Coffee,2025-05-20,MACH-043,Chiba
SAL-797914E7,USR-0B70AFCD,Coca-Cola,2024-09-27,MACH-032,Aichi
SAL-72378588,USR-92E67091,Water,2025-04-06,MACH-032,Aichi
SAL-87346ABB,USR-54932096,Coca-Cola,2025-05-13,MACH-015,Tokyo
SAL-5984F4E2,USR-3724F37F,Georgia Coffee,2025-11-14,MACH-005,Saitama
SAL-7875675C,USR-DFC2F878,Coca-Cola,2025-10-07,MACH-041,Tokyo
SAL-DF3A3C73,USR-F69156FB,Georgia Coffee,2024-06-23,MACH-035,Osaka
SAL-2D8D99ED,USR-47ED599C,Georgia Coffee,2026-01-13,MACH-020,Fukuoka
SAL-04A186D7,USR-BD240E0B,Georgia Coffee,2024-12-17,MACH-002,Hyogo
SAL-F7838E57,USR-76E1078C,Georgia Coffee,2026-02-04,MACH-021,Fukuoka
SAL-8241BB7C,USR-438AE6D3,Georgia Coffee,2025-10-21,MACH-018,Chiba
SAL-A2FC34C9,USR-A17C3B0E,Georgia Coffee,2024-05-02,MACH-016,Aichi
SAL-D4FC875E,USR-1471E6C1,Aquarius,2025-12-09,MACH-011,Osaka
SAL-8EA6342D,USR-EBD896B1,Coca-Cola,2025-03-30,MACH-005,Saitama
SAL-A9CAB61D,USR-237AAECA,Coca-Cola,2024-04-10,MACH-004,Chiba
SAL-84F623A6,USR-39F04295,Aquarius,2025-07-11,MACH-007,Fukuoka
SAL-DA611047,USR-5964DD23,Georgia Coffee,2025-12-04,MACH-024,Tokyo
SAL-3BB0B629,USR-1471E6C1,Coca-Cola,2025-09-21,MACH-007,Fukuoka
SAL-E057FCCA,USR-92E67091,Coca-Cola,2024-11-24,MACH-001,Hyogo
SAL-840D761F,USR-9EEF410F,Water,2025-08-20,MACH-020,Fukuoka
SAL-7B8B59A2,USR-987132E0,Georgia Coffee,2025-03-08,MACH-043,Chiba
SAL-848E7189,USR-C3DB1FAE,Georgia Coffee,2026-01-26,MACH-047,Tokyo
SAL-B7FB0186,USR-44BDA9AA,Aquarius,2024-12-23,MACH-021,Fukuoka
SAL-BE6FD737,USR-EEA65C2F,Georgia Coffee,2024-05-05,MACH-027,Saitama
SAL-4378A24B,USR-DC9E84CE,Coca-Cola,2024-11-05,MACH-045,Tokyo
SAL-E81E880A,USR-3E0BDCE6,Coca-Cola,2024-07-12,MACH-034,Kanagawa
SAL-7F33C2B3,USR-2FBBD898,Water,2025-06-16,MACH-001,Hyogo
SAL-9F615FD6,USR-B478AEB3,Water,2024-11-14,MACH-007,Fukuoka
SAL-2CFCEBA2,USR-035ABC70,Water,2025-09-13,MACH-027,Saitama
SAL-C29E5A2D,USR-BBDAC3E4,Water,2025-09-17,MACH-044,Kyoto
SAL-6FABD40A,USR-2116F0BD,Water,2025-07-16,MACH-047,Tokyo
SAL-980D0ABB,USR-D69D18B6,Aquarius,2024-06-07,MACH-038,Hokkaido
SAL-8EC2C1A9,USR-9103851A,Water,2025-09-11,MACH-030,Saitama
SAL-8BD07EC1,USR-53FE2B1F,Coca-Cola,2024-09-15,MACH-004,Chiba
SAL-D5DFC08D,USR-DB2411D5,Georgia Coffee,2026-02-09,MACH-023,Saitama
SAL-6B4D097D,USR-F3657B1A,Georgia Coffee,2025-12-26,MACH-007,Fukuoka
SAL-8C16A197,USR-09617E42,Water,2025-09-19,MACH-017,Hokkaido
SAL-BFC70B75,USR-D93FE2BC,Water,2024-09-18,MACH-001,Hyogo
SAL-EA528E91,USR-45D59873,Georgia Coffee,2025-11-25,MACH-014,Aichi
SAL-0F1C850C,USR-2284F2D9,Georgia Coffee,2024-03-23,MACH-027,Saitama
SAL-867339CF,USR-1C36A028,Georgia Coffee,2024-03-23,MACH-027,Saitama
SAL-B59768C5,USR-39F04295,Water,2024-08-24,MACH-040,Aichi
SAL-6A8287F7,USR-6BF524A6,Water,2025-05-01,MACH-046,Saitama
SAL-8F27C76B,USR-005378CF,Coca-Cola,2024-03-30,MACH-012,Tokyo
SAL-E20D1956,USR-0D075425,Georgia Coffee,2024-08-29,MACH-039,Hokkaido
SAL-3277A451,USR-888AD4CB,Georgia Coffee,2025-08-06,MACH-044,Kyoto
SAL-BFEB722B,USR-E8BADAB8,Water,2025-01-14,MACH-049,Tokyo
SAL-19DEEEFE,USR-D04F0D1C,Coca-Cola,2024-08-05,MACH-018,Chiba
SAL-F8986315,USR-5D437DD6,Coca-Cola,2025-12-04,MACH-011,Osaka
SAL-9E32BA67,USR-23327163,Georgia Coffee,2025-01-17,MACH-042,Tokyo
SAL-451AA8A0,USR-1471E6C1,Georgia Coffee,2026-02-15,MACH-029,Fukuoka
SAL-EC21DE44,USR-7E74545A,Georgia Coffee,2025-12-21,MACH-042,Tokyo
SAL-FE0943F0,USR-062D1DA6,Georgia Coffee,2025-08-26,MACH-032,Aichi
SAL-ACE823E1,USR-B95596EB,Coca-Cola,2024-10-14,MACH-002,Hyogo
SAL-E1A9B84F,USR-BDA92546,Coca-Cola,2024-07-31,MACH-021,Fukuoka
SAL-05383CC2,USR-F7D4095B,Georgia Coffee,2024-04-11,MACH-005,Saitama
SAL-0F1C76A5,USR-BBDAC3E4,Georgia Coffee,2025-12-15,MACH-007,Fukuoka
SAL-96F378D2,USR-81074D2F,Georgia Coffee,2024-11-06,MACH-002,Hyogo
SAL-FE50EED1,USR-90E377C8,Georgia Coffee,2025-08-21,MACH-036,Kyoto
SAL-DD17B6F5,USR-917AFBFD,Georgia Coffee,2024-05-18,MACH-041,Tokyo
SAL-2CF1EC2D,USR-3C42F820,Georgia Coffee,2024-07-18,MACH-017,Hokkaido
SAL-9C189DFF,USR-418B6EDC,Fanta,2026-01-28,MACH-027,Saitama
SAL-942F26A8,USR-57B124C6,Georgia Coffee,2024-06-06,MACH-004,Chiba
SAL-2EE9D242,USR-E564AD51,Georgia Coffee,2025-12-15,MACH-018,Chiba
SAL-E73C73B3,USR-154E2B2C,Water,2024-04-18,MACH-047,Tokyo
SAL-725B72E3,USR-2CC8E54A,Coca-Cola,2024-04-05,MACH-038,Hokkaido
SAL-6B0763F9,USR-7C7C26AF,Water,2024-05-08,MACH-039,Hokkaido
SAL-875F7050,USR-36FB866E,Georgia Coffee,2024-06-28,MACH-021,Fukuoka
SAL-98AEEBEE,USR-D121A091,Georgia Coffee,2025-03-16,MACH-041,Tokyo
SAL-4EE7ED32,USR-E0DBB996,Water,2026-02-09,MACH-005,Saitama
SAL-282180DF,USR-FC7DFEF6,Coca-Cola,2025-01-25,MACH-002,Hyogo
SAL-05B47FCE,USR-4B1AF19E,Georgia Coffee,2024-06-18,MACH-011,Osaka
SAL-A8D97B0E,USR-12060EB6,Georgia Coffee,2025-02-15,MACH-004,Chiba
SAL-96B3C8FA,USR-F72C9B34,Water,2024-08-18,MACH-033,Tokyo
SAL-476A3770,USR-ECE9FAE8,Georgia Coffee,2025-02-03,MACH-004,Chiba
SAL-85F8347E,USR-E4529808,Water,2025-06-22,MACH-003,Kyoto
SAL-68160707,USR-8AD66611,Coca-Cola,2025-10-25,MACH-032,Aichi
SAL-66F05FBD,USR-A7B6D368,Georgia Coffee,2025-05-24,MACH-040,Aichi
SAL-AA5EFC70,USR-ADC83BE7,Fanta,2025-11-10,MACH-016,Aichi
SAL-48D0D551,USR-D382ABAD,Georgia Coffee,2024-06-19,MACH-039,Hokkaido
SAL-D9FF0836,USR-AC4BCC07,Georgia Coffee,2025-03-14,MACH-008,Osaka
SAL-DB7482AD,USR-B6B4996C,Coca-Cola,2025-03-26,MACH-046,Saitama
SAL-DCB800B6,USR-29882894,Water,2024-07-02,MACH-032,Aichi
SAL-A81D7C50,USR-B4252F96,Georgia Coffee,2024-05-05,MACH-003,Kyoto
SAL-EDA969C9,USR-9795232E,Water,2024-10-19,MACH-019,Chiba
SAL-5B1C38B8,USR-9E6F7AC6,Water,2025-02-11,MACH-039,Hokkaido
SAL-567DEC24,USR-4CA74FEF,Georgia Coffee,2025-06-22,MACH-022,Hokkaido
SAL-A941B89B,USR-7E74545A,Georgia Coffee,2025-05-02,MACH-048,Osaka
SAL-8BBBDD21,USR-5DDDCDA0,Water,2025-06-28,MACH-040,Aichi
SAL-0F0DAB68,USR-69826EA8,Georgia Coffee,2025-02-26,MACH-012,Tokyo
SAL-179817CE,USR-00A95BB2,Georgia Coffee,2026-01-06,MACH-047,Tokyo
SAL-170B83A9,USR-864BD9B5,Water,2024-03-14,MACH-050,Tokyo
SAL-EFE028CA,USR-E149363D,Coca-Cola,2025-07-09,MACH-036,Kyoto
SAL-86407D89,USR-B7E99843,Fanta,2025-05-06,MACH-013,Fukuoka
SAL-DB293A66,USR-A8B517F3,Fanta,2024-12-02,MACH-003,Kyoto
SAL-3EA2F4B7,USR-ED6B2857,Fanta,2026-01-15,MACH-024,Tokyo
SAL-36AD2EE7,USR-20FB714E,Georgia Coffee,2025-08-01,MACH-036,Kyoto
SAL-27F2FC26,USR-CCA59BE6,Aquarius,2025-03-16,MACH-006,Fukuoka
SAL-B3F368C9,USR-66BABA34,Coca-Cola,2025-05-28,MACH-029,Fukuoka
SAL-413CA79C,USR-1471E6C1,Georgia Coffee,2025-05-18,MACH-009,Tokyo
SAL-33634F3D,USR-3D84F1C9,Fanta,2026-02-25,MACH-025,Saitama
SAL-3F952AC3,USR-E40C4BCA,Georgia Coffee,2024-12-17,MACH-012,Tokyo
SAL-6A4DD410,USR-DB40BDB5,Water,2025-06-28,MACH-014,Aichi
SAL-080C38F5,USR-3DCF8B46,Georgia Coffee,2025-02-21,MACH-015,Tokyo
SAL-6D4A14FD,USR-9E6F7AC6,Coca-Cola,2024-07-26,MACH-033,Tokyo
SAL-23F32863,USR-889A4DC0,Georgia Coffee,2025-06-22,MACH-035,Osaka
SAL-EC42EB88,USR-51C62A0E,Water,2025-06-22,MACH-042,Tokyo
SAL-340E39D1,USR-438AE6D3,Georgia Coffee,2024-06-28,MACH-028,Kanagawa
SAL-B277B64E,USR-5964DD23,Coca-Cola,2025-08-16,MACH-021,Fukuoka
SAL-C2D26E13,USR-D9D02B65,Georgia Coffee,2025-06-21,MACH-021,Fukuoka
SAL-9A0E1D88,USR-8DEA9AB2,Coca-Cola,2025-05-24,MACH-020,Fukuoka
SAL-B0CE0E95,USR-D706DC78,Georgia Coffee,2024-11-20,MACH-020,Fukuoka
SAL-30F2BCA5,USR-2E685EF6,Georgia Coffee,2025-10-26,MACH-017,Hokkaido
SAL-2E0446A3,USR-FB65F54F,Georgia Coffee,2025-11-07,MACH-011,Osaka
SAL-8D5C326F,USR-AF60AF75,Coca-Cola,2025-04-29,MACH-027,Saitama
SAL-6731D0BE,USR-E30ACCB9,Coca-Cola,2026-02-12,MACH-034,Kanagawa
SAL-A6485522,USR-A1A63B62,Fanta,2024-10-20,MACH-035,Osaka
SAL-99C5FDFD,USR-4EA2F8E2,Water,2024-09-10,MACH-018,Chiba
SAL-0282E081,USR-AC4BCC07,Fanta,2025-11-21,MACH-042,Tokyo
SAL-9A2E658B,USR-C265538A,Georgia Coffee,2025-01-21,MACH-022,Hokkaido
SAL-B6995ECF,USR-1471E6C1,Georgia Coffee,2025-11-23,MACH-011,Osaka
SAL-AC979A49,USR-3E0BDCE6,Coca-Cola,2026-01-24,MACH-028,Kanagawa
SAL-4507F435,USR-C3DB1FAE,Fanta,2025-12-23,MACH-027,Saitama
SAL-8F175B33,USR-CEFA08DB,Georgia Coffee,2025-04-06,MACH-002,Hyogo
SAL-DBDB2A2D,USR-1982B4F0,Fanta,2024-06-15,MACH-008,Osaka
SAL-7B03BE6F,USR-ADC83BE7,Georgia Coffee,2026-01-19,MACH-041,Tokyo
SAL-9A0983B8,USR-CCA59BE6,Water,2024-05-09,MACH-035,Osaka
SAL-3005E64D,USR-12052D48,Water,2025-06-16,MACH-043,Chiba
SAL-BC4C8797,USR-D51FC580,Water,2025-10-14,MACH-011,Osaka
SAL-92AAB60A,USR-CEFA08DB,Fanta,2024-04-29,MACH-037,Kyoto
SAL-8C2EF279,USR-917AFBFD,Fanta,2025-06-05,MACH-031,Tokyo
SAL-B8FEC56E,USR-3F1415D3,Water,2025-09-19,MACH-020,Fukuoka
SAL-D2B56F32,USR-DC9E84CE,Georgia Coffee,2024-04-23,MACH-039,Hokkaido
SAL-43A4B3F7,USR-C808B976,Aquarius,2025-04-29,MACH-002,Hyogo
SAL-A38FB147,USR-2FC13830,Georgia Coffee,2024-12-04,MACH-027,Saitama
SAL-06CAC928,USR-3E9B8D02,Fanta,2025-04-09,MACH-001,Hyogo
SAL-C1B8DE10,USR-A316C481,Coca-Cola,2024-03-02,MACH-027,Saitama
SAL-ABF8564B,USR-71C6450E,Coca-Cola,2024-09-03,MACH-024,Tokyo
SAL-9DB55A92,USR-ECE9FAE8,Water,2024-08-08,MACH-033,Tokyo
SAL-5A9A1C2A,USR-8C59047E,Georgia Coffee,2025-11-02,MACH-046,Saitama
SAL-D7D09738,USR-AF96F555,Georgia Coffee,2025-05-27,MACH-043,Chiba
SAL-3D3B8ED1,USR-ACD1B747,Georgia Coffee,2024-06-26,MACH-038,Hokkaido
SAL-89F960B7,USR-BBBA87F8,Aquarius,2024-11-30,MACH-008,Osaka
SAL-D927E664,USR-4058528B,Aquarius,2024-06-15,MACH-032,Aichi
SAL-3AB43E90,USR-7600A84A,Water,2024-09-12,MACH-032,Aichi
SAL-7A0FED2B,USR-74E7957F,Water,2024-10-21,MACH-003,Kyoto
SAL-3430BF3C,USR-7A34CF2C,Water,2025-01-31,MACH-015,Tokyo
SAL-1F91608E,USR-D69D18B6,Coca-Cola,2024-04-27,MACH-008,Osaka
SAL-22B9DBDA,USR-05684EC6,Water,2025-02-01,MACH-008,Osaka
SAL-38246850,USR-4058528B,Georgia Coffee,2025-05-12,MACH-019,Chiba
SAL-94A6CF85,USR-71C6450E,Water,2025-08-23,MACH-024,Tokyo
SAL-F9BE2700,USR-D08E48AF,Georgia Coffee,2024-04-16,MACH-011,Osaka
SAL-29D5AF31,USR-9F897E87,Water,2025-06-04,MACH-049,Tokyo
SAL-714057A1,USR-12060EB6,Georgia Coffee,2026-02-25,MACH-018,Chiba
SAL-34E08266,USR-7A8E193C,Georgia Coffee,2025-02-16,MACH-025,Saitama
SAL-D72594FE,USR-37CF0E89,Aquarius,2025-06-28,MACH-007,Fukuoka
SAL-B69BF601,USR-AF96F555,Georgia Coffee,2026-02-23,MACH-002,Hyogo
SAL-5BE45B98,USR-D8D6B05E,Fanta,2025-09-20,MACH-033,Tokyo
SAL-64B802F4,USR-B6B4996C,Georgia Coffee,2024-07-31,MACH-028,Kanagawa
SAL-0C0B8484,USR-74C8A93C,Georgia Coffee,2024-04-26,MACH-006,Fukuoka
SAL-375DD049,USR-F8405179,Georgia Coffee,2024-06-19,MACH-021,Fukuoka
SAL-79348CA1,USR-1149F621,Water,2024-08-25,MACH-004,Chiba
SAL-45E99C0B,USR-FB7362C3,Georgia Coffee,2026-01-25,MACH-036,Kyoto
SAL-9E377B39,USR-1CF10005,Coca-Cola,2025-07-18,MACH-021,Fukuoka
SAL-83102986,USR-EA7E1517,Water,2025-07-31,MACH-028,Kanagawa
SAL-7216A96F,USR-7486C640,Georgia Coffee,2025-06-03,MACH-010,Hokkaido
SAL-703065C2,USR-05684EC6,Coca-Cola,2024-03-28,MACH-028,Kanagawa
SAL-96870288,USR-87193EF0,Fanta,2024-11-06,MACH-028,Kanagawa
SAL-76E96D9A,USR-157A10B1,Water,2025-08-10,MACH-029,Fukuoka
SAL-6977E410,USR-E583B827,Coca-Cola,2026-02-24,MACH-038,Hokkaido
SAL-DC811554,USR-7EE707E8,Georgia Coffee,2024-07-30,MACH-043,Chiba
SAL-C2E17434,USR-CEE2DCB2,Georgia Coffee,2025-02-18,MACH-007,Fukuoka
SAL-F684A001,USR-60BC4130,Water,2025-12-09,MACH-036,Kyoto
SAL-9E1E5111,USR-74213996,Fanta,2025-08-07,MACH-018,Chiba
SAL-FB527868,USR-AD044595,Coca-Cola,2024-05-12,MACH-040,Aichi
SAL-4265835D,USR-237AAECA,Coca-Cola,2024-09-18,MACH-045,Tokyo
SAL-B8163930,USR-6E2AFC08,Coca-Cola,2024-06-22,MACH-031,Tokyo
SAL-262978D9,USR-7A975D46,Water,2025-08-02,MACH-006,Fukuoka
